	Mouse_ABCD1_1	Mouse_ABCD1_2	Mouse_ABCD1_3	Mouse_NT_1	Mouse_NT_2	Mouse_NT_3
Acvr2a	882.263819786155	725.973632919881	797.334097789225	658.924225147131	641.766331110448	628.726616059086
Orc4	1047.17294497983	995.196591419581	1122.52505562716	1350.88906330307	1417.76470399514	1432.22561275553
Mbd5	973.994520675136	933.925159485167	955.663223033935	717.453311048452	723.089392915283	861.378161712719
RP23-280N11.2	12.3681843895255	7.42684023447449	0	3.77607005814975	5.87877555215677	1.13488558855431
RP23-167N13.2	782.28766263749	609.929254256217	802.074490760624	597.563086702197	468.342452321823	648.019671064509
RP23-167N13.4	0	0	0	0	1.95959185071892	0
Gm25215	0	0	0	0	0	0
Epc2	540.077385009282	495.741585651172	587.808728453412	394.599321076648	412.494084576334	440.335608359071
Kif5c	0	0	0	0	0	0
RP23-326D18.1	0	0	0	0	0	0
Lypd6b	0	0	0	0	0	0
RP23-466O21.1	0	0	0	0	0	0
Gm25223	0	0	0	0	0	0
Lypd6	0	0	0	0	0	0
Mmadhc	761.674021988281	751.039218711233	759.410954018038	898.70467383964	887.695108375673	868.187475244045
RP23-360N18.1	0	0.928355029309311	1.89615718855939	0	0	0
RP23-360N18.3	2.06136406492092	0	0.948078594279697	0	0	0
RP23-360N18.2	0	0	0	0	0	0
RP23-244J24.1	0	0	0	0	0	0
RP23-244J24.2	7.21477422722323	3.71342011723724	2.84423578283909	9.44017514537436	3.91918370143785	6.80931353132584
RP23-244J24.3	0	0	0	0	0	0
RP23-244J24.4	0	0	0	0	0	0
RP23-277K21.1	1.03068203246046	3.71342011723724	0	0.944017514537436	0.979795925359462	2.26977117710861
Rnd3	1029.651350428	1357.25505285021	1229.65793678077	1361.27325596298	1335.46184626495	1729.56563695676
RP23-355H24.3	0	0	0	0	0	0
RP23-355H24.2	0	3.71342011723724	0	0	0	0
RP23-397E13.1	0	0	0	0	0	0
RP23-397E13.2	0	0	0	0	0	0
RP24-531M17.1	2.06136406492092	0.928355029309311	1.89615718855939	0	0	1.13488558855431
Gm23505	0	0	0	0	0	0
RP23-328P5.1	0	0	0	0	0	0
RP23-328P5.2	0	0	0	0	0	0
Tas2r134	0	0	0	0	0	0
RP23-193K10.1	0	0	0	0	0	0
RP23-193K10.2	0	0	0	0	0	0
RP23-332K7.1	133.98866421986	156.891999953274	129.886767416319	161.426994985902	127.37347029673	147.53512651206
Rbm43	442.162591925538	446.538769097779	478.779690111247	499.385265190304	459.524288993588	443.740265124734
RP23-332K7.3	1.03068203246046	0	3.79231437711879	0	0	0
Nmi	241.179595595748	315.640709965166	340.360215346411	293.589447021143	364.48408423372	322.307507149423
Tnfaip6	0	0	0	0	0	0
Rif1	1833.58333574716	1688.67779831364	1695.1645265721	2275.08221003522	2566.08552851643	2446.81332892309
Neb	47.4113734931812	34.3491360844445	43.6116153368661	27.3765079215857	27.4342859100649	24.9674829481947
Gm22095	0	0	0	0	0	0
RP23-435G20.1	0	0	0	0	0	0
RP23-435G20.2	0	0	0	0.944017514537436	1.95959185071892	0
Arl5a	907.000188565206	690.696141806127	821.984141240498	1136.59708750307	1208.08837596822	1146.23444443985
RP23-435G20.3	1.03068203246046	0.928355029309311	2.84423578283909	0.944017514537436	1.95959185071892	0
Cacnb4	4.12272812984185	1.85671005861862	4.74039297139849	1.88803502907487	7.8383674028757	4.53954235421723
RP23-435G20.5	0	0	0	0	0	0
Bloc1s2-ps	19.5829586167488	19.4954556154955	17.0654146970346	15.104280232599	5.87877555215677	11.3488558855431
Stam2	1557.36055104776	1581.91696994307	1660.08561858375	1834.22603074624	1918.44042185383	1942.92412760497
RP23-413K16.2	4.12272812984185	0.928355029309311	7.58462875423758	0.944017514537436	1.95959185071892	2.26977117710861
Fmnl2	1040.98885278507	926.498319250692	943.338201308299	790.142659667834	857.321434689529	691.145323429573
Gm26603	69.0556961748509	89.1220828136939	59.7289514396209	50.0329282704841	89.1614292077111	71.4977920789213
Prpf40a	3276.53818119181	3076.56856713106	3551.50241417175	3944.10517573741	3915.26451773641	4020.89964024791
Arl6ip6	224.688683076381	209.808236623904	255.033141861239	248.276606323346	248.868165041303	240.595744773513
Gm25898	0	0	0	0	0	0
RP23-382O14.1	0	0	0	0	0	0
RP23-435J15.1	0	0	0	0	0	0
RP23-105M20.1	10.3068203246046	10.2119053224024	5.68847156567818	16.9923152616739	12.737347029673	10.2139702969888
Gm23315	0	0	0	0	0	0
Rprm	0	0	0	0	0	0
Gm22298	0	0	0	0	0	0
RP24-104L2.1	0	0	0	0	0	0
RP23-284N23.1	0	0	0	0	0	0
RP23-289M11.1	0	0	0	0	0	0
Galnt13	0	0	0	0	0	0
Gm24549	0	0	0	0	0	0
Gm25489	0	0	0	0	0	0
RP23-402K10.1	0	1.85671005861862	0	0	0	0
RP23-256M16.1	0	0	0	0	0	0
Gm26794	0	0	0	0	0	0
Kcnj3	0	0.928355029309311	0	0	0	0
RP23-74A1.1	0	0	0	0.944017514537436	0	0
RP23-116F12.1	0	0	0	0	0	0
RP23-66M24.1	0	0	0	0	0	0
Mir195b	0	0	0	0	0	0
RP23-137E6.1	0	0	0	0	0	1.13488558855431
Nr4a2	52.5647836554835	51.9878816413214	69.2097373824179	54.7530158431713	67.6059188498029	56.7442794277153
RP23-271B15.2	0	0	1.89615718855939	0	1.95959185071892	2.26977117710861
RP23-271B15.3	0	0	0	0	0	0
RP23-271B15.5	0	0	0	0	0	0
RP23-271B15.4	13.398866421986	10.2119053224024	16.1173361027549	15.104280232599	15.6767348057514	5.67442794277153
Gpd2	1259.49344366668	1305.26717120889	1283.69841665471	1287.63988982906	1272.75490704194	1292.63468536336
RP23-271B15.6	2.06136406492092	5.57013017585587	4.74039297139849	5.66410508722462	0	0
RP23-382H2.1	0	0	0	0	0	0
RP23-392D9.1	0	0	4.74039297139849	0	0.979795925359462	0
RP23-392D9.2	0	0	0	0	0	0
Gm25388	0	0	0	0	0	0
RP23-441D24.1	0	0	0	0	0	0
Galnt5	0	0	0	0	0	0
Ermn	0	0	0	0	0	0
RP23-255J22.3	4.12272812984185	1.85671005861862	8.53270734851728	5.66410508722462	0	4.53954235421723
Cytip	0	3.71342011723724	4.74039297139849	0	0	4.53954235421723
RP23-255J22.5	0	0	0	0	0	0
Acvr1c	2.06136406492092	0	3.79231437711879	0	3.91918370143785	2.26977117710861
RP23-100B18.3	2.06136406492092	3.71342011723724	0	1.88803502907487	0	0
RP23-100B18.2	0	0	0	0	0	0
Acvr1	80.393198531916	73.3400473154356	54.0404798739428	68.9132785612329	43.1110207158163	69.2280209018127
Gm17409	2.06136406492092	0	1.89615718855939	0	0	2.26977117710861
Upp2	11.3375023570651	7.42684023447449	17.0654146970346	2.83205254361231	9.79795925359462	11.3488558855431
RP23-467L21.2	0	0	0	0	0	0
RP23-467L21.3	0	0	0	0	0	0
Ccdc148	0	0	3.79231437711879	6.60812260176206	0	0
Gm11099	0	0	0	0	0	0
RP23-199L4.1	0	0	0	0	0	0
RP23-199L4.2	0	0	0	0	0	0
RP23-271J11.1	0	0	0	0	0	0
Pkp4	456.592140379984	367.628591606487	404.829559757431	284.149271875768	309.61551241359	313.228422440989
RP23-151F21.1	0	0	1.89615718855939	0	0	1.13488558855431
RP23-151F21.2	0	0	0	0	0	0
RP23-151F21.3	0	0	0	0	0	0
Dapl1	2.06136406492092	0	0.948078594279697	0	0	0
RP23-114N20.1	14.4295484544465	16.7103905275676	18.0134932913142	24.5444553779733	19.5959185071892	12.4837414740974
Tanc1	3370.33024614571	3533.31924155124	3485.13691257217	2821.6683509524	2789.47899949839	2780.46969195805
Wdsub1	274.161420634483	266.437893411772	238.915805758484	223.732150945372	258.666124294898	278.046969195805
Baz2b	1908.82312411677	1674.752472874	1883.83216683376	1485.88356788193	1500.06756172534	1500.31874806879
RP23-78D16.3	7.21477422722323	10.2119053224024	7.58462875423758	16.0482977471364	1.95959185071892	6.80931353132584
RP23-78D16.2	8.24545625968369	6.49848520516518	15.1692575084752	9.44017514537436	8.81816332823516	1.13488558855431
RP23-364J19.1	13.398866421986	3.71342011723724	1.89615718855939	7.55214011629949	0.979795925359462	4.53954235421723
RP23-323P11.3	0	0	1.89615718855939	0	0	3.40465676566292
Ldha-ps	2.06136406492092	0	0	0	0	0
March7	2667.40510000767	2341.31138391808	2654.62006398315	2719.71445938235	2761.06491766296	2595.4833410237
Cd302	188.614811940264	174.53074551015	211.421526524372	67.025243532158	66.6261229244434	68.0931353132584
RP23-10L17.3	7.21477422722323	1.85671005861862	3.79231437711879	9.44017514537436	5.87877555215677	6.80931353132584
Ly75	89.6693368240602	145.751739601562	123.250217256361	51.920963299559	71.5251025512407	104.409474146996
RP23-10L17.5	0	2.78506508792793	0	0	1.95959185071892	0
RP23-364B23.1	0	0	0	0	0	0
Pla2r1	0	0	1.89615718855939	1.88803502907487	0	0
RP23-412C22.4	36.0738711361162	44.5610414068469	41.7154581483067	1.88803502907487	3.91918370143785	4.53954235421723
RP23-412C22.2	0	0	0	0	0	0
RP23-412C22.3	0	0	0	0	0	0
Itgb6	10.3068203246046	0	1.89615718855939	0	1.95959185071892	5.67442794277153
Rbms1	2140.72658142038	1726.74035451532	1992.86120517592	3168.12277878764	3037.36736861433	3051.70734762253
RP23-318H20.3	15.4602304869069	8.3551952637838	3.79231437711879	3.77607005814975	9.79795925359462	2.26977117710861
RP23-318H20.2	2.06136406492092	0	0	0.944017514537436	0	2.26977117710861
RP23-53I18.1	0	0	0	0	0	0
Gm26422	0	0	0	0	0	0
Gm22338	0	0	0	0	0	0
Tank	494.727375581022	471.60435488913	583.068335482014	775.982396949773	773.058985108616	802.364111107895
RP23-1O11.3	0	0	0	0	0	0
Psmd14	1784.11059818906	2052.59296980289	2253.58281860284	2223.16124673566	2158.4904235669	2493.34363805381
Gm22403	5.15341016230231	0	1.89615718855939	4.72008757268718	4.89897962679731	3.40465676566292
Gm25966	5.15341016230231	1.85671005861862	0	3.77607005814975	8.81816332823516	6.80931353132584
Tbr1	2.06136406492092	9.28355029309311	5.68847156567818	8.49615763083693	5.87877555215677	13.6186270626517
RP23-370F9.1	0	0	0	0	0	0
Slc4a10	1.03068203246046	0	1.89615718855939	0	0	0
Dpp4	0	0	0	0	0	0
RP23-343C17.1	0	0	0	0	0	0
RP23-87G8.3	0	0	0	0	0	0
RP23-343C17.2	0	0	0	0	0	0
Gcg	0	0	0	0	0	2.26977117710861
Fap	6.18409219476277	0	1.89615718855939	9.44017514537436	13.7171429550325	13.6186270626517
Ifih1	651.391044515012	628.496354842404	654.174230052991	692.908855670478	697.614698855937	615.107988996434
Gca	2.06136406492092	1.85671005861862	0	1.88803502907487	0	2.26977117710861
RP23-34J8.4	0	0	0.948078594279697	0	0	0
Kcnh7	0	0	0	0	0	2.26977117710861
Gm22020	0	0	0	0	0	0
RP23-35P3.1	0	0	0	0	0	0
Gm23503	0	0	0	0	0	0
Fign	0	0	0	0	0	0
RP23-232I4.1	0	0	0	0	0	0
RP23-34C18.1	19.5829586167488	17.6387455568769	15.1692575084752	23.6004378634359	21.5555103579082	27.2372541253034
RP23-34C18.2	0	0	0	0	0	0
RP23-308K19.1	0	6.49848520516518	0.948078594279697	2.83205254361231	1.95959185071892	1.13488558855431
Grb14	0	0	0	0	0	2.26977117710861
Cobll1	108.221613408348	107.68918339988	137.471396170556	51.920963299559	42.1312247904569	102.139702969888
RP23-346G8.1	0	0	0	0	0.979795925359462	0
RP23-346G8.2	0	0	0.948078594279697	0	0	1.13488558855431
RP23-346G8.3	0	0	0	0	0	0
Slc38a11	0	0	0	0	0	0
Mir6337	0	0	0	0	0	0
Gm24138	0	0	0	0	0	0
Scn3a	8.24545625968369	12.068615381021	8.53270734851728	5.66410508722462	3.91918370143785	7.94419911988015
RP23-401G6.2	2.06136406492092	0	0	0	0	0
Scn2a1	0	0	0	0.944017514537436	0	0
Csrnp3	0	0	0	1.88803502907487	0	0
RP23-186P20.1	0	0	0	0	0	0
RP23-186P20.2	0	0	0	0	0	0
Galnt3	113.375023570651	101.190698194715	97.6520952108088	78.3534537066072	72.5048984766002	62.4187073704869
RP23-353H5.4	2.06136406492092	0	0	0	0	0
RP23-353H5.1	0	0	0	0	0	0
Ttc21b	688.495597683588	661.917135897539	682.616587881382	510.713475364753	569.261432633848	582.196306928359
RP23-353H5.3	8.24545625968369	1.85671005861862	0.948078594279697	6.60812260176206	0.979795925359462	4.53954235421723
Scn1a	0	1.85671005861862	0	0	0	0
RP23-397A11.1	0	0	0	0	0	0
RP23-276I21.1	0	0	0	0	0	0
Rpl35-ps1	0	0	0	0	0	0
Scn9a	0	0	0	0	0	0
RP23-276I21.2	0	0	0	0	0	0
Gm23046	0	0	0	0	0	0
Scn7a	0	0	1.89615718855939	0	0	0
RP23-108H7.1	0	0	0	0	0	0
RP23-108H7.2	0	0	0	0	0	0
RP23-212E8.1	0	0	0	0.944017514537436	0	0
RP23-212E8.2	0	0	0	0	0	0
RP23-183A1.1	0	0	0	0	0	0
Gm21830	0	0	0	0	0	0
Gm23328	0	0	0	0	0	0
Gm26727	0	0	0	0	0	0
Xirp2	2.06136406492092	0	0	0	0	0
RP23-353O20.2	0	0	0	0	0	0
B3galt1	5.15341016230231	15.7820354982583	10.4288645370767	16.9923152616739	16.6565307311109	4.53954235421723
Mir7224	0	0	0	0	0	0
RP23-262O4.8	7.21477422722323	8.3551952637838	2.84423578283909	2.83205254361231	0	0
RP23-262O4.1	2.06136406492092	0	0	0	0	1.13488558855431
RP23-326I20.1	0	0	1.89615718855939	0	0	0
Mir6335	0	0	1.89615718855939	0	0	0
RP23-326I20.4	2.06136406492092	0	1.89615718855939	2.83205254361231	0	3.40465676566292
RP23-27J1.1	0	0	0	0	0	0
Stk39	179.33867364812	259.939408206607	252.188906078399	315.301849855504	402.696125322739	325.712163915086
RP23-143P18.1	0	0	0	0	0	0
Gm26321	0	0	0	0	0	0
RP23-143P18.2	133.98866421986	208.879881594595	212.369605118652	103.841926599118	99.9391843866651	118.028101209648
RP23-143P18.4	0	0	0	0	0	0
RP23-143P18.5	0	0	0	0	0	0
RP23-143P18.6	0	0	0	0	0	0
RP23-143P18.3	0	0	0	0	0	0
RP23-459M13.1	0	0	0	0	0	0
RP23-104C18.1	0	0	0	0	0	0
AL929137.1	0	0	0	0	0	1.13488558855431
Cers6	0	0	0	0	0	0
RP23-412L18.4	0	0	0	0	0	0
RP23-412L18.3	0	0	0	0	0	0
RP23-412L18.6	0	0	0	0	0	0
RP23-412L18.2	0	0	0	0	0	0
RP23-412L18.5	0	0	0	0	0	0
RP23-412L18.1	0	0	0	0	0	0
Nostrin	207.167088524553	165.247195217057	181.083011507422	214.291975799998	235.151022086271	186.121236522906
Spc25	222.62731901146	203.309751418739	209.525369335813	351.174515407926	324.312451293982	338.195905389183
G6pc2	0	0	0	0	0	0
Abcb11	1.03068203246046	3.71342011723724	0	0	0	0
RP23-300E5.1	0	0	0	0	0	0
RP23-451M16.3	0	0	0	0	0	0
Dhrs9	192.737540070106	266.437893411772	354.581394260607	101.009874055506	116.595715117776	158.883982397603
Lrp2	2.06136406492092	0	0	3.77607005814975	0	0
Bbs5	123.681843895255	147.60844966018	155.48488946187	140.658609666078	147.949184729279	215.628261825318
Klhl41	10.3068203246046	7.42684023447449	16.1173361027549	6.60812260176206	8.81816332823516	13.6186270626517
Fastkd1	467.92964273705	412.189633013334	425.687288831584	450.296354434357	508.514085261561	421.042553353648
Ppig	1273.92299212113	1164.15720675388	1469.52182113353	1538.74854869602	1606.86531758952	1429.95584157843
RP23-174C9.3	21.6443226816697	12.9969704103304	20.8577290741533	14.1602627180615	20.5757144325487	20.4279405939775
Ccdc173	14.4295484544465	19.4954556154955	20.8577290741533	11.3282101744492	17.6363266564703	20.4279405939775
RP23-174C9.5	1.03068203246046	0	0	0	1.95959185071892	2.26977117710861
Phospho2	518.433062327612	504.096780914956	550.833663276504	541.866053344489	469.322248247182	463.033320130157
RP23-174C9.7	1.03068203246046	0	0	0.944017514537436	2.93938777607839	1.13488558855431
Klhl23	76.2704704020742	77.9818224619821	54.9885584682224	63.2491734740082	60.7473473722867	43.1256523650637
Ssb	2570.52098895639	2653.23867376601	2895.4320269302	3140.74627086605	3178.4579818661	3194.70293178037
Mettl5	105.129567310967	88.1937277843845	85.3270734851728	118.00218931718	142.070409177122	133.916499449408
RP23-273G23.2	0	0.928355029309311	2.84423578283909	0	1.95959185071892	0
Mettl5os	2.06136406492092	1.85671005861862	1.89615718855939	3.77607005814975	3.91918370143785	4.53954235421723
Ubr3	2215.96636978999	2170.49405852517	2074.39596428398	2073.06246192421	2275.08613868467	2136.98956324776
RP23-337L20.1	0	0	0	0	0	0
Myo3b	2.06136406492092	0	3.79231437711879	0	0	0
Rpl9-ps7	219.535272914078	287.790059085886	211.421526524372	221.844115916298	211.635919877644	197.470092408449
Sp5	2.06136406492092	5.57013017585587	3.79231437711879	1.88803502907487	5.87877555215677	4.53954235421723
Gad1os	1.03068203246046	0	0	3.77607005814975	0	6.80931353132584
Erich2os	3.09204609738138	1.85671005861862	1.89615718855939	0.944017514537436	7.8383674028757	11.3488558855431
Erich2	2.06136406492092	0.928355029309311	2.84423578283909	1.88803502907487	4.89897962679731	2.26977117710861
RP23-118N13.1	0	0	0	0	0	0
Gad1	0	0	0	0	0	2.26977117710861
AC097273.7	0	0	0	0	0	0
Gm26558	11.3375023570651	4.64177514654655	15.1692575084752	10.3841926599118	21.5555103579082	9.07908470843445
Gorasp2	1645.99920583936	1631.11978649646	1789.97238600007	1736.04820923435	1701.90552234939	1601.32356545013
Tlk1	1268.76958195883	1240.28231915724	1276.11378790047	951.569654653736	915.129394285738	894.289843780794
RP24-96D14.1	0	0	0	0	0	0
RP24-96D14.2	0	0	0	0	0	0
Mettl8	151.510258771688	160.605420070511	168.757989781786	231.284291061672	230.252042459474	209.953833882547
Dcaf17	408.150084854343	421.473183306427	405.77763835171	525.817755597352	528.11000376875	547.014853683176
Cybrd1	4.12272812984185	0	3.79231437711879	3.77607005814975	1.95959185071892	2.26977117710861
Dync1i2	2652.97555155323	2612.3910524764	2979.81102182109	2745.20293227487	2736.57001952898	3101.64231351892
Slc25a12	1151.27183025834	1023.04724229886	1112.09619109009	1281.0317672273	1235.52266187828	1223.40666446154
RP23-299A2.3	0	3.71342011723724	0.948078594279697	6.60812260176206	1.95959185071892	5.67442794277153
Hat1	475.144416964273	451.180544244325	473.091218545569	771.262309377086	817.149801749792	855.703733769947
RP23-299A2.5	2.06136406492092	3.71342011723724	1.89615718855939	3.77607005814975	2.93938777607839	2.26977117710861
Gm23166	0	0	0	0	0	0
Metap1d	211.289816654395	220.020141946307	239.863884352763	286.037306904843	341.948777950452	278.046969195805
Gm23253	0	0.928355029309311	0	0	0	0
Dlx1as	13.398866421986	11.1402603517117	14.2211789141955	19.8243678052862	14.6969388803919	14.753512651206
Dlx1	6.18409219476277	16.7103905275676	5.68847156567818	1.88803502907487	1.95959185071892	0
Dlx2	0	1.85671005861862	3.79231437711879	0	0	0
Platr26	0	0	0	0	1.95959185071892	2.26977117710861
RP23-5K9.1	0	0	0	0	0	0
Itga6	7628.07772223988	7601.37097998464	6971.22190373861	6316.42118976999	6493.10759735716	6131.78683495892
RP23-5K9.2	0	1.85671005861862	0	0	0	0
Gm17250	0	0	0	0	0	0
RP23-5K9.3	2.06136406492092	0	0	0	0	0
RP23-5K9.6	0	0	0	0	1.95959185071892	0
Pdk1	1552.20714088546	1106.5991949367	1130.1096843814	2245.81766708456	2340.73246568376	1802.19831462424
RP23-326E21.2	0	0	0	0	0	0
Rapgef4	469.99100680197	528.234011676998	505.325890751079	446.520284376207	443.847554187836	401.749498348225
Gm26408	0	0	0	0	0	0
Rapgef4os1	6.18409219476277	7.42684023447449	5.68847156567818	8.49615763083693	12.737347029673	14.753512651206
Rapgef4os2	5.15341016230231	11.1402603517117	11.3769431313564	2.83205254361231	6.85857147751624	4.53954235421723
Rapgef4os3	12.3681843895255	8.3551952637838	11.3769431313564	16.0482977471364	15.6767348057514	11.3488558855431
Map3k20	3253.86317647768	3466.47767944097	3445.31761161242	2070.2304093806	2155.55103579082	1981.51023761582
Zakit	11.3375023570651	3.71342011723724	7.58462875423758	5.66410508722462	9.79795925359462	7.94419911988015
Rpl36a-ps4	2.06136406492092	6.49848520516518	3.79231437711879	5.66410508722462	0	0
Cdca7	472.052370866891	352.774911137538	323.294800649377	612.667366934796	646.665310737245	557.228823980165
Rps13-ps8	0	0	0	0	0	0
Eif1-ps3	0	0	0	0	0	0
Pex13-ps	0	0	0	0	0	0
Ak3l2-ps	0	0.928355029309311	0	0	0	0
RP23-424N5.1	0	0	0	0	0	0
RP23-424N5.2	6.18409219476277	0	3.79231437711879	5.66410508722462	7.8383674028757	2.26977117710861
Sp3	2480.85165213233	2218.76852004925	2779.76643842807	1859.71450363875	1920.40001370455	1914.55198789112
Gm25960	0	0	2.84423578283909	0.944017514537436	5.87877555215677	0
Hspe1-ps5	2.06136406492092	1.85671005861862	3.79231437711879	5.66410508722462	13.7171429550325	9.07908470843445
Gm11084	6.18409219476277	1.85671005861862	3.79231437711879	2.83205254361231	9.79795925359462	6.80931353132584
Sp3os	71.1170602397718	79.8385325206007	75.8462875423758	101.953891570043	99.9391843866651	78.3071056102472
Ola1	1710.93217388437	1866.92196394102	1827.89552977126	2035.30176134271	1968.41001404716	2206.21758414957
RP23-275P21.2	5.15341016230231	5.57013017585587	3.79231437711879	5.66410508722462	3.91918370143785	2.26977117710861
RP23-275P21.3	6.18409219476277	14.853680468949	17.0654146970346	14.1602627180615	15.6767348057514	19.2930550054232
RP23-20B20.1	2.06136406492092	1.85671005861862	0	4.72008757268718	1.95959185071892	2.26977117710861
Sp9	2.06136406492092	0	0	1.88803502907487	0	1.13488558855431
Cir1	142.234120479544	134.61147924985	169.706068376066	137.826557122466	157.747143982873	167.963067106037
Scrn3	518.433062327612	441.896993951232	455.077725254255	543.754088373563	549.665514126658	401.749498348225
Gpr155	43.2886453633394	55.7013017585587	57.8327942510615	48.1448932414093	57.8079595962083	45.3954235421723
RP23-463K8.5	0	0	0	0	0	0
RP23-463K8.6	0	0	0	0	0.979795925359462	0
RP23-463K8.7	1.03068203246046	0	0	2.83205254361231	3.91918370143785	9.07908470843445
