	Human_ABCD1_1	Human_ABCD1_2	Human_ABCD1_3	Human_NT_1	Human_NT_2	Human_NT_3
ZNF747	91.1295444511896	107.080946895708	96.5901603428114	95.4299829547483	93.4409722579931	78.9361315776833
AC002310.13	0	0	0	0	0	0
AC002310.12	6.44350314301341	3.65048682599006	4.59953144489578	3.18099943182494	4.97026448180814	14.7463102947321
AC002310.10	1.84100089800383	0	0	7.42233200759154	0	3.46972006934872
ZNF764	78.2425381651628	85.178025939768	116.828098700353	78.464652651682	102.387448325248	95.4173019070898
ZNF688	131.631564207274	126.550209967655	172.022476039102	109.21431382599	125.250664941565	95.4173019070898
AC002310.7	0	0	0	0	0	0
ZNF785	146.359571391304	124.116552083662	118.667911278311	102.85231496234	101.393395428886	114.500762288508
RP11-146F11.5	9.20500449001915	6.08414470998343	0.919906288979156	9.54299829547483	2.98215868908488	1.73486003467436
AC002310.17	0	2.43365788399337	0	0	1.98810579272326	4.3371500866859
ZNF689	236.568615393492	296.906261847192	262.17329235906	307.496611743078	262.42996463947	236.80839473305
RP11-146F11.4	0	0	0	0	0	0
RP11-146F11.3	0	0	0	0	0	0
RP11-146F11.2	0	0	0	0	0	0
PRR14	271.547632455565	394.252577206926	316.44776340883	297.953613447603	298.215868908489	287.986765755944
FBRS	574.392280177195	551.223510724499	627.376089083785	477.149914773742	498.020501077176	504.844270090238
RNU6-416P	0.920500449001915	0	0	0	0	0
RP11-146F11.1	2.76150134700575	0	9.19906288979156	9.54299829547483	16.8988992381477	13.8788802773949
SRCAP	47.8660233480996	38.938526143894	40.4758767150829	58.3183229167906	63.6193853671442	57.2503811442538
RNU6-1043P	1.84100089800383	2.43365788399337	0	1.06033314394165	0.994052896361628	1.73486003467436
RP11-2C24.9	3.68200179600766	4.86731576798675	0	4.24133257576659	15.9048463417861	3.46972006934872
SNORA30	2.76150134700575	0	4.59953144489578	7.42233200759154	0.994052896361628	4.3371500866859
TMEM265	0	0	0	0	0	0
RP11-2C24.4	0	0	0	0	0	0
PHKG2	241.171117638502	223.89652532739	227.216853377852	236.454291098988	258.453753054023	209.05063417826
CCDC189	5.52300269401149	8.51780259397681	11.958781756729	2.1206662878833	4.97026448180814	8.6743001733718
RNF40	2007.61147927318	1990.73214910658	2124.98352754185	1533.24172613962	1663.050495613	1663.73077325271
RP11-2C24.3	8.28450404101724	0	6.4393440228541	13.7843308712414	8.94647606725465	2.60229005201154
ZNF629	595.563790504239	649.786655026231	710.167655091909	678.613212122655	665.021387665929	680.065133592349
RP11-2C24.5	0	1.21682894199669	0	0	0	0
RP11-2C24.7	0	0	0	0	0	0
BCL7C	532.969759972109	552.440339666496	500.429021204661	357.332269508335	385.692523788312	387.741217749719
RP11-1072A3.2	3.68200179600766	6.08414470998343	4.59953144489578	5.30166571970824	8.94647606725465	10.4091602080462
MIR4519	0	0	0	0	0	0
AC106782.20	0	0	0	0	0	0
MIR762	0	0	0	0	0	0
CTF1	3.68200179600766	2.43365788399337	3.67962515591663	12.7239977272998	11.9286347563395	16.4811703294064
CTF2P	2.76150134700575	0	1.83981257795831	0	1.98810579272326	0
FBXL19-AS1	26.6945130210555	18.2524341299503	27.5971886693747	71.0423206440904	62.6253324707826	48.5760809708821
FBXL19	718.910850670496	794.589299123836	861.95219277347	728.448869887912	641.16411815325	564.696941286504
AC135048.13	0	0	0.919906288979156	0	0	0.86743001733718
ORAI3	134.39306555428	124.116552083662	188.580789240727	106.033314394165	103.381501221609	111.031042219159
RP11-1072A3.4	4.60250224500957	4.86731576798675	1.83981257795831	2.1206662878833	7.95242317089303	0
SETD1A	147.280071840306	171.572880821533	153.624350259519	207.825296212563	185.887891619624	191.702033831517
RP11-1072A3.3	0	3.65048682599006	4.59953144489578	7.42233200759154	1.98810579272326	2.60229005201154
HSD3B7	45.1045220010938	49.8899866218641	38.6360641371246	46.6546583334325	36.7799571653802	31.2274806241385
STX1B	6.44350314301341	4.86731576798675	5.51943773387494	12.7239977272998	5.96431737816977	3.46972006934872
STX4	521.923754584086	457.527682190754	517.907240695265	365.814934659869	378.73415351378	391.210937819068
RP11-196G11.2	4.60250224500957	4.86731576798675	5.51943773387494	7.42233200759154	0	2.60229005201154
RP11-196G11.6	17.4895085310364	7.30097365198012	16.5583132016248	4.24133257576659	5.96431737816977	6.07201012136026
ZNF668	60.7530296341264	65.7087628678211	55.1943773387494	114.515979545698	75.5480201234838	73.7315514736603
AC135050.5	0	0	7.35925031183325	2.1206662878833	3.97621158544651	0.86743001733718
ZNF646	528.367257727099	451.443537480771	451.673987888766	712.543872728788	675.955969525907	671.390833418977
PRSS53	7.36400359201532	14.6019473039602	20.2379383575414	27.5686617424829	16.8988992381477	27.7577605547897
RP11-196G11.1	0	0	0	0	0	0
VKORC1	285.355139190594	268.919196181268	273.212167826809	199.34263106103	213.72137271775	191.702033831517
RP11-196G11.3	2.76150134700575	3.65048682599006	0	5.30166571970824	1.98810579272326	1.73486003467436
BCKDK	785.186882998634	803.107101717813	816.876784613491	489.873912501042	414.520057782799	443.256738859299
KAT8	419.748204744873	397.903064032916	378.081484770433	469.72758276615	445.335697570009	481.423659622135
RP11-196G11.4	9.20500449001915	6.08414470998343	9.19906288979156	19.0859965909497	21.8691637199558	9.54173019070898
RP11-196G11.5	41.4225202050862	46.2394997958741	52.4346584718119	115.57631268964	118.292294667034	107.56132214981
RP11-388M20.2	0	0	0	0	0	0
PRSS8	0	0	0	3.18099943182494	1.98810579272326	2.60229005201154
PRSS36	6.44350314301341	0	3.67962515591663	1.06033314394165	5.96431737816977	8.6743001733718
RP11-388M20.7	0	0	0	0	0	0
RP11-388M20.8	0	0	0	0	0	0
FUS	878.157428347827	767.819062399909	807.677721723699	863.111179168502	830.03416846196	817.98650634896
RP11-388M20.6	0	0	0	0	0	0
RP11-388M20.1	11.046005388023	0	5.51943773387494	6.36199886364989	6.9583702745314	5.20458010402308
PYCARD	114.142055676237	102.213631127722	139.825755924832	95.4299829547483	98.4112367398012	83.2732816643692
AC106782.18	0	0	0	0	0	0.86743001733718
TRIM72	0	0	0	0	0	0
PYDC1	0	0	0	0	0	0
ITGAM	0	0	0	2.1206662878833	0	0
ITGAX	61.6735300831283	46.2394997958741	59.7939087836452	16.9653303030664	25.8453753054023	21.6857504334295
RP11-120K18.3	0	0	0	0	0	0
ITGAD	0	0	0	0	0	0
RP11-120K18.2	2.76150134700575	0	5.51943773387494	0	0	0
COX6A2	0	0	0	0	0	0
RP11-452L6.8	0	0	0	0	0	0
ZNF843	12.8870062860268	18.2524341299503	9.19906288979156	6.36199886364989	9.94052896361628	13.8788802773949
RP11-452L6.1	21.171510327044	9.73463153597349	9.19906288979156	5.30166571970824	13.9167405490628	7.80687015603462
RP11-452L6.5	54.309526491113	48.6731576798675	66.2332528064993	51.9563240531408	47.7145390253582	56.3829511269167
ARMC5	162.928579473339	191.04214389348	184.90116408481	192.98063219738	196.822473479602	179.558013588796
RP11-452L6.6	9.20500449001915	19.469263071947	12.8786880457082	18.025663447008	19.8810579272326	22.5531804507667
TGFB1I1	782.425381651628	720.362733662038	718.446811692721	243.876623106579	262.42996463947	251.554705027782
SLC5A2	0	4.86731576798675	0	1.06033314394165	0.994052896361628	8.6743001733718
AC026471.6	0	0	0	0	0	0
C16orf58	533.890260421111	540.272050246529	516.987334406286	519.563240531408	552.693410377065	497.037399934204
RP11-452L6.7	1.84100089800383	4.86731576798675	1.83981257795831	0	5.96431737816977	1.73486003467436
AHSP	0	0	0	0	0	0
CTD-2014E2.2	0	0	0	0	0	0
VN1R64P	0	0	0	0	0	0
CTD-2014E2.6	0	0	0	0	0	0
VN1R65P	0	0	0	0	0	0
CTD-2014E2.5	0	0	0	0	0	0
CTD-2014E2.7	0	0	0	0	0	0
CSDAP1	40.5020197560843	32.8543814339105	31.2768138252913	38.1719931818993	36.7799571653802	27.7577605547897
ZNF720P1	0	0	1.83981257795831	0	1.98810579272326	0
VN1R66P	0	0	0	0	0	0
CTD-2358C21.1	0	0	0	0	0	0
CTD-2358C21.2	0	0	0	0	0	0
CTD-2358C21.3	0	0	0	0	0	0
KIAA0664L3	1.84100089800383	0	3.67962515591663	6.36199886364989	5.96431737816977	1.73486003467436
CTD-2358C21.5	0	0	0	0	0	0
CTD-2358C21.4	0	0	0	0	0	0
ZNF720	315.731654007657	346.796248469056	340.365326922288	245.997289394462	254.477541468577	266.301015322514
AC002519.8	4.60250224500957	2.43365788399337	5.51943773387494	0	3.97621158544651	4.3371500866859
VN1R67P	0	0	0	0	0	0
AC002519.6	1.84100089800383	0	0	0	0	0.86743001733718
VN1R3	0	0	0	0	0	0
RP11-170L3.1	0	0	0	0	0	0
RP11-170L3.2	0	0	0	0	1.98810579272326	0
ZNF267	363.597677355756	424.673300756844	461.792957067537	490.934245644983	473.169178668135	497.037399934204
RP11-170L3.4	11.046005388023	4.86731576798675	11.958781756729	12.7239977272998	11.9286347563395	11.2765902253833
RP11-170L3.5	0	0	0	0	0	0
RP11-170L3.7	0	0	0	0	0	0
RP11-170L3.6	0	0	0	0	0	0
RP11-1166P10.1	3.68200179600766	8.51780259397681	5.51943773387494	8.48266515153319	3.97621158544651	5.20458010402308
RP11-1166P10.6	0	0	0	0	0	0
IGHV1OR16-1	0	0	0	0	0	0
RP11-1166P10.8	0	0	0	0	0	0
IGHV1OR16-3	0	0	0	0	0	0
IGHV3OR16-9	0	0	0	0	0	0
HERC2P4	1.84100089800383	0	0	0	0	0.86743001733718
RP11-1166P10.7	0	0	0	0	0	0
RP11-56L13.3	0	0	0	0	0	0
RP11-17M15.1	0	0	0	0	0	0
RP11-56L13.4	0	0	0	0	0	0
FAM108A9P	0	0	0	0	0	0
RP11-56L13.6	0	0	0	0	0	0
RP11-56L13.7	0	0	0	0	0	0
TP53TG3D	0	0	0	0	0	0
RP11-56L13.1	0	0	0	0	0	0
RP11-1292F20.1	0	0	0	0	0	0
RP11-17M15.2	0	0	0	0	0	0
RP11-17M15.4	0	0	0	0	0	0
ACTR3BP3	0	0	0	0	0	0
RP11-626K17.5	0	0	0	0	0	0
PABPC1P13	0	0	0	0	0	0
RP11-626K17.3	0	0	0	0	0	0
RP11-626K17.2	0	0	0	0	0	0
ABCD1P3	0	0	0	0	0	0
RP11-652G5.1	0	0	0	0	0	0
RP11-652G5.2	0	0	0	0	0	0
RP11-96K14.1	0	0	0	0	0	0
RP11-586K12.11	0	0	0	0	0	0
RP11-586K12.13	0	0	0	0	0	0
RP11-586K12.10	0	0	0	0	0	0
TP53TG3	0	0	0	0	0	0
RP11-586K12.8	0	0	0	0	0	0
RP11-586K12.7	0	0	0	0	0	0
FAM108A8P	0	0	0	0	0	0
RP11-586K12.4	0	0	0	0	0	0
RP11-586K12.5	0	0	0	0	0	0
HERC2P5	0	0	0	0	0	0
RP11-67H24.3	0	0	0	0	0	0
RP11-586K12.2	0	0	0	0	0	0
RP11-586K12.1	0	0	0	0	0	0
RP11-67H24.2	0	0	0	0	0	0
RP11-67H24.1	0	0	0	0	0	0
RP11-989E6.1	0	0	0	0	0	0
IGHV2OR16-5	0	0	0	0	0	0
RP11-989E6.2	0	0	0	0	0	0
SLC6A10P	0	0	0	0	0	0
RP11-989E6.3	0	0	0	0	0	0
IGHV3OR16-15	0	0	0	0	0	0
IGHV3OR16-6	0	0	0	0	0	0
RP11-989E6.13	0	0	0	0	0	0
RP11-989E6.11	0	0	0	0	0	0
RP11-19N8.2	0	0	0	0	0	0
IGHV1OR16-2	0	0	0	0	0	0
IGHV3OR16-10	0	0	0	0	0	0
RP11-989E6.8	0	0	0	0	0	0
IGHV1OR16-4	0	0	0	0	0	0
IGHV3OR16-8	0	0	0	0	0	0
RP11-19N8.4	0	0	0	0	0	0
RP11-19N8.3	0	0	0	0	0	0
HERC2P8	0	0	0	0	0	0
RP11-19N8.7	0	0	0	0	0	0
RP11-19N8.6	0	0	0	0	0	0
ABHD17AP9	0	0	0	0	0	0
RP11-1437A8.2	0	0	0	0	0	0
RP11-1437A8.3	0	0	0	0	0	0
TP53TG3C	0	0	0	0	0	0
RP11-1437A8.4	0	0	0	0	0	0
RP11-1437A8.6	0	0	0	0	0	0
TP53TG3E	0	0	0	0	0	0
RP11-1277H1.3	0	0	0	0	0	0
TP53TG3B	0	0	0	0	0	0
RP11-1437A8.5	0	0	0	0	0	0
RP11-1437A8.7	0	0	0	0	0	0
TP53TG3F	0	0	0	0	0	0
RP11-23E10.7	0	0	0	0	0	0
RP11-23E10.5	0	0	0	0	0	0
RP11-23E10.3	0	0	0	0	0	0
RP11-989E6.10	0	0	0	0	0	0
RP11-23E10.2	0	0	0	0	0	0
RP11-23E10.4	0	0	0	0	0	0
RP11-293B20.2	0	0	0	0	0	0
RP11-293B20.1	0	0	0	0	2.98215868908488	0
RP11-104C4.6	0	0	0.919906288979156	0	0	0
RP11-104C4.5	0	0	0	0	0	0
RP11-104C4.4	0	0	0	0	0	0
IGHV3OR16-12	0	0	0	0	0	0
RP11-104C4.2	0	0	0	0	0	0
IGHV3OR16-13	0	0	0	0	0	0
RP11-812E19.9	0	0	0	0	0	0
RP11-812E19.13	0	0	0	0	0	0
RP11-812E19.12	0	0	0	0	0	0
RP11-812E19.7	0	0	0	0	0	0
IGHV3OR16-11	0	0	0	0	0	0
RP11-812E19.10	0	0	0	0	0	0
RP11-812E19.6	2.76150134700575	7.30097365198012	6.4393440228541	22.2669960227746	10.9345818599779	6.93944013869744
IGHV3OR16-7	0	0	0	0	0	0
RP11-812E19.5	0	0	0	0	0	0
RP11-812E19.4	0	0	0	0	0	0
RP11-812E19.14	0	0	0	0	0	0
RP11-812E19.3	0	0	0	0	0	0
RP11-598D12.4	0	0	0	0	0	0
RP11-598D12.3	0	0	0	0	0	0
RP11-598D12.1	0	0	0	0	0	0
RP11-598D12.5	0	0	0	0	0	0
RP11-598D12.2	0	0	0	0	0	0
CTD-2522B17.8	0	0	0	0	0	0
DUX4L45	0	0	0	0	0	0
PCMTD1P2	0	0	0.919906288979156	1.06033314394165	1.98810579272326	0
DUX4L46	0	0	0	0	0	0
DUX4L47	0	0	0	0	0	0
LINC00273	0	0	0	0	0	0
RNA5-8SP2	0	0	0	0	0	0
BCLAF1P2	68.1170332261417	52.3236445058575	80.9517534301658	34.9909937500744	47.7145390253582	39.9017807975103
CH17-342O10.1	0	0	0	0	0	0
CTD-2144E22.9	0	0	0	0	0	0
CTD-2144E22.8	0	0	0	0	0	0
CTD-2144E22.5	0	0	0	0	0	0
CTD-2144E22.6	0	0	0	0	0	0
CTD-2144E22.11	0	0	0	0	0	0
CTD-2144E22.12	0	0	0	0	0	0
CLUHP11	0	0	0	0	0	0
NAMPTP3	0	0	0	0	0	0
VPS35P1	0.920500449001915	1.21682894199669	0.919906288979156	0	0.994052896361628	3.46972006934872
VN1R68P	0	0	0	0	0	0
VN1R69P	0	0	0	0	0	0
RP11-244B22.11	0	0	0	0	0	0
RP11-244B22.10	0	0	0	0	0	0
UBE2MP1	19.3305094290402	19.469263071947	23.9175635134581	22.2669960227746	19.8810579272326	19.9508903987551
SLC25A1P4	0	0	0	0	0	0
RP11-488I20.9	0	0	0	0	0	0
RP11-244B22.7	0	0	0	0	0	0
RP11-244B22.6	0	0	0	0	0	0
TP53TG3GP	0	0	0	0	0	0
RP11-488I20.8	0	0	0	0	0	0
RARRES2P5	0	0	0	0	0	0
FGFR3P5	0	0	0	0	0	0
FRG2JP	0	0	0	0	0	0
RARRES2P6	0	0	0	0	0	0
AGGF1P8	0	0	0	0	0	0
FRG2HP	0	0	0	0	0	0
RARRES2P9	0	0	0	0	0	0
AGGF1P9	0	0	0	0	0	0
C2orf69P4	0	0	0	0	0	0
LINC01566	0	0	0	0	0	0
FRG2GP	0	0	0	0	0	0
AGGF1P4	0	0	0	0	0	0
FRG2IP	0	0	0	0	0	0
RARRES2P7	0	0	0	0	0	0
AGGF1P5	0	0	0	0	0	0
C2orf69P3	0	0	0	0	0	0
RP11-80F22.16	0	0	0	0	0	0
ZNF971P	0	0	0	0	0	0
FRG2DP	0	0	0	0	0	0
RARRES2P10	0	0	0	0	0	0
AGGF1P6	0	0	0	0	0	0
RP11-80F22.14	0	0	0	0	0	0
C2orf69P2	0	0	0	0	0	0
RP11-80F22.4	0	0	0	0	0	0
RP11-80F22.15	0	0	0	0	0	0
TP53TG3HP	0	0	0	0	0	0
RP11-80F22.8	0	0	0	0	0	0
RARRES2P8	0	0	0	0	0	0
AGGF1P7	0	0	0	0	0	0
C2orf69P1	0	0	0	0	0	0
C1QL1P1	0	0	0	0	0	0
KIF18BP1	0	0	0	0	0	0
RP11-14K3.7	0	0	0	0	0	0
RP11-352B15.5	0	0	0	0	0	0
RNA5SP406	0	0	0	0	0	0
RNA5SP407	0	0	0	0	0	0
RNA5SP408	0	0	0	0	0	0
RNA5SP409	0	0	0	0	0	0
RP11-352B15.1	0	0	0	0	0	0
RNA5SP410	0	0	0	0	0	0
RNA5SP411	0	0	0	0	0	0
RNA5SP412	0	0	0	0	0	0
RNA5SP413	0	0	0	0	0	0
RNA5SP414	0	0	0	0	0	0
RNA5SP415	0	0	0	0	0	0
RNA5SP416	0	0	0	0	0	0
RNA5SP417	0	0	0	0	0	0
RNA5SP418	0	0	0	0	0	0
RNA5SP419	0	0	0	0	0	0
RNA5SP420	0	0	0	0	0	0
RNA5SP421	0	0	0	0	0	0
RNA5SP422	0	0	0	0	0	0
RNA5SP423	0	0	0	0	0	0
RP11-352B15.2	0	0	0	0	0	0
HMGN2P41	0.920500449001915	0	0	0	0	0.86743001733718
VN1R70P	0	0	0	0	0	0
RP11-43P5.1	0	0	0	0	0	0
RP11-43P5.3	0	0	0	0	0	0
PPP1R1AP2	0	0	0	0	0	0
ANKRD26P1	181.338588453377	206.860920139437	171.102569750123	92.2489835229234	156.066304728776	118.837912375194
RNU6-845P	0	0	0	0	0	0
RP11-46D6.5	0	0	0	0	0	0
RP11-46D6.4	0	0	0	0	0	0
SHCBP1	46.0250224500958	46.2394997958741	35.8763452701871	265.083285985412	294.239657323042	292.32391584263
RP11-46D6.1	64.435031430134	51.1068155638608	70.8327842513951	58.3183229167906	48.7085919217198	46.8412209362077
RAB43P1	48.7865237971015	76.6602233457913	57.0341899167077	37.1116600379577	51.6907506108047	54.6480910922423
RP11-93O14.1	1.84100089800383	2.43365788399337	0	4.24133257576659	0.994052896361628	0.86743001733718
VPS35	3194.13655803665	3550.70685274633	3342.01954786128	4023.96428125855	4270.45124276956	4204.43329403331
RP11-93O14.2	0.920500449001915	0	3.67962515591663	6.36199886364989	5.96431737816977	2.60229005201154
RP11-93O14.3	11.046005388023	2.43365788399337	11.958781756729	1.06033314394165	2.98215868908488	2.60229005201154
ORC6	127.029061962264	121.682894199669	91.0707226089365	132.541642992706	85.4885490871	94.5498718897526
MYLK3	1.84100089800383	0	3.67962515591663	2.1206662878833	1.98810579272326	5.20458010402308
RP11-480G7.2	0	2.43365788399337	1.83981257795831	2.1206662878833	3.97621158544651	4.3371500866859
C16orf87	221.840608209462	205.64409119744	172.942382328081	109.21431382599	89.4647606725465	105.826462115136
CKBP1	0	0	0	0	0	0
RP11-480G7.3	0	0	0	0	0	0
GPT2	365.43867825376	436.84159017681	374.401859614517	406.107594129651	368.793624550164	343.502286865523
DNAJA2	2032.46499139623	2007.76775429453	2020.11421059823	2239.42360000476	2244.57143998456	2340.32618677571
RP11-169E6.1	3.68200179600766	0	0	4.24133257576659	11.9286347563395	3.46972006934872
RP11-169E6.4	0	0	0	0	0	0
RP11-169E6.3	0	0	0	0	0	0
NETO2	541.254264013126	556.090826492486	559.303023699327	346.728938068919	332.013667384784	332.22569664014
RP11-329J18.2	5.52300269401149	4.86731576798675	6.4393440228541	3.18099943182494	5.96431737816977	4.3371500866859
RPL23AP72	2.76150134700575	4.86731576798675	1.83981257795831	0	1.98810579272326	0.86743001733718
ITFG1	1759.07635804266	1903.12046528282	1915.2448936546	1530.0607267078	1585.5143696968	1610.81754219514
RP11-329J18.3	8.28450404101724	8.51780259397681	4.59953144489578	8.48266515153319	3.97621158544651	5.20458010402308
RP11-329J18.5	12.8870062860268	7.30097365198012	10.1189691787707	4.24133257576659	8.94647606725465	5.20458010402308
RP11-329J18.4	12.8870062860268	10.9514604779702	7.35925031183325	4.24133257576659	1.98810579272326	6.07201012136026
RP11-474B12.1	27.6150134700575	14.6019473039602	24.8374698024372	14.8446640151831	6.9583702745314	18.2160303640808
RNA5SP424	0	0	0	0	0	0
PHKB	2233.13408927865	2477.46372590525	2215.13434386181	1491.8887335259	1566.62736466593	1666.33306330472
RNA5SP425	0	0	0	0	0	0
RP11-177N22.3	3.68200179600766	0	1.83981257795831	4.24133257576659	0	1.73486003467436
RP11-177N22.2	11.046005388023	7.30097365198012	17.478219490604	4.24133257576659	3.97621158544651	11.2765902253833
EIF4BP5p	22.092010776046	19.469263071947	31.2768138252913	10.6033314394165	9.94052896361628	15.6137403120692
RP11-637I8.2	32.217515715067	31.6375524919138	28.5170949583539	26.5083285985412	17.8929521345093	19.9508903987551
RP11-523L20.2	7.36400359201532	3.65048682599006	7.35925031183325	0	0	2.60229005201154
CTB-55P19.1	0	0	0	0	0	0
AC140542.2	1.84100089800383	1.21682894199669	1.83981257795831	0	0	1.73486003467436
RP11-523L20.1	0	0	0	0	0	0
RP11-3M1.3	0	0	0	0	0	0
ABCC12	0	0	0	0	2.98215868908488	0
RP11-3M1.1	0	0	0	0	0	0
ABCC11	8.28450404101724	2.43365788399337	7.35925031183325	5.30166571970824	1.98810579272326	0.86743001733718
LONP2	2487.19221320317	2511.53493628116	2500.30529344535	1552.32772273057	1682.93155354024	1581.32492160568
UBA52P8	3.68200179600766	4.86731576798675	5.51943773387494	2.1206662878833	7.95242317089303	9.54173019070898
CTD-2600H12.2	42.3430206540881	34.0712103759072	34.0365326922288	41.3529926137243	16.8988992381477	42.5040708495218
SIAH1	92.9705453491934	47.4563287378708	86.4711911640407	91.1886503789817	92.4469193616314	103.224172063124
RP11-44I10.6	0	0	0	0	0	0
RP11-44I10.5	0	0	0	0	0	0
MOCS1P1	0	0	0	0	0	0
N4BP1	647.111815648346	638.83519454826	732.245406027409	936.274166100475	956.278886299886	1001.01424000711
RP11-44I10.3	13.8075067350287	3.65048682599006	11.958781756729	15.9049971591247	10.9345818599779	13.0114502600577
RPS2P44	11.046005388023	4.86731576798675	12.8786880457082	11.6636645833581	5.96431737816977	7.80687015603462
CTC-527H23.1	9.20500449001915	0	12.8786880457082	8.48266515153319	14.9107934454244	11.2765902253833
CTC-527H23.2	0	0	0	0	0	0
RP11-42I10.1	0	2.43365788399337	3.67962515591663	0	3.97621158544651	0
CTC-527H23.3	0	0	0	0	0	0
CTC-527H23.4	0	0	0	0	0	0
KLF8P1	0	0	0	0	0	0
RNU6-257P	0	0	0	0	0	0
RP11-42I10.3	0	0	0	0	0	0
RP11-98C8.1	0	0	0	0	0	0
RP11-22D3.1	0	0	0	0	0	0
RP11-22D3.2	0	0	0	0	0	0
CBLN1	0	0	0	0	0	0
RP11-491F9.1	0	0	0	0	0	0
RP11-491F9.2	0	0	0	0	0	0
C16orf78	0	0	0	1.06033314394165	0	0
RP11-189E14.5	0	0	0	0	0	0
RP11-189E14.3	0	0	0	0	0	0
RP11-189E14.4	0	0	0	0	0	0
ZNF423	42.3430206540881	38.938526143894	34.9564389812079	4.24133257576659	5.96431737816977	7.80687015603462
ADAM3B	0	0	0	0	0	0
CTD-2595P9.1	0	0	0	0	0	0
CTD-2595P9.2	0	0	0	2.1206662878833	0	0
MRPS21P7	0	0	0	0	0	0
CTD-2595P9.4	0	1.21682894199669	0.919906288979156	0	0	1.73486003467436
RP11-305A4.2	0	0	0	0	0	0
RP11-305A4.3	0	0	0	0	0	0
RPL34P29	0	0	0	0	0	0
RP11-305A4.5	0	0	0	0	0	0
TMEM188	262.342627965546	217.812380617407	251.13441689131	395.504262690235	342.948249244762	403.354958061788
RP11-429P3.3	0	0	0	0	0	0
RP11-429P3.2	0	0	0	0	0	0
RP11-429P3.4	0	0	0	0	0	1.73486003467436
HEATR3	450.124719561936	489.165234682668	483.870708003036	344.608271781036	336.983931866592	348.706866969546
RP11-429P3.8	23.9330116740498	19.469263071947	22.9976572244789	20.1463297348913	20.8751108235942	11.2765902253833
RNY4P3	1.84100089800383	0	0	0	0	1.73486003467436
RP11-429P3.5	0	1.21682894199669	0.919906288979156	2.1206662878833	8.94647606725465	0
RPL10P14	0	0	0	0	0	0
PAPD5	331.380161640689	372.349656250986	452.593894177745	323.401608902203	334.995826073869	326.153686518779
ADCY7	237.489115842494	171.572880821533	233.656197400706	156.929305303364	176.94141555237	136.186512721937
MIR6771	0	0	0	0	0	0
BRD7	1914.64093392398	2084.42797764032	1916.16479994358	1750.61002064766	1836.01569957993	1904.00888805511
RP11-21B23.1	0	0	0	0	0.994052896361628	0
RP11-21B23.2	0	0	0	0	0	0
RP11-21B23.3	0	0	0	0	0	0
NKD1	7.36400359201532	2.43365788399337	0	5.30166571970824	0	5.20458010402308
RP11-401P9.1	0	0	0	0	1.98810579272326	0
RP11-401P9.7	0	0	0	0	0	0
RP11-401P9.6	0	0	0	0	0	1.73486003467436
RP11-401P9.5	0	0	0	0	0	0
SNX20	0	0	0	0	0	1.73486003467436
NOD2	0.920500449001915	0	1.83981257795831	2.1206662878833	3.97621158544651	3.46972006934872
RP11-327F22.6	0	0	0	0	1.98810579272326	0
RP11-327F22.1	2.76150134700575	1.21682894199669	0	3.18099943182494	0	3.46972006934872
CYLD	1228.86809941756	1266.71892861855	1351.34233851038	1119.71180000238	1256.4828610011	1322.8307764392
MIR3181	0	0	0	0	0	0
RP11-327F22.4	1.84100089800383	4.86731576798675	5.51943773387494	3.18099943182494	3.97621158544651	3.46972006934872
RP11-327F22.5	0	0	0	0	0.994052896361628	0.86743001733718
RP11-883G14.1	0	0	0	0	0	0
CTD-2034I21.1	0	0	0	0	0	0
RNA5SP426	0	0	0	0	0	0
RP11-883G14.2	0	0	0	0	0	0
RP11-883G14.3	0	0	0	0	0	0
RP11-883G14.4	0	0	0	0	0	0
AC009166.3	0	0	0	0	0	0
SALL1	0	0	0	0	0	0
AC009166.5	0	0	0	0	0	0
RP11-437L7.2	0	0	0	0	0	0
AC009166.7	0	0	0	0	0	0
AC137527.2	0	0	0	0	0	0
UNGP1	0	0	0	0	0	0
RP11-437L7.1	0	0	0	0	0	0
CTD-2119F7.2	660.919322383375	755.650772979942	701.888498491096	554.554234281482	540.764775620726	582.045541633247
RN7SKP142	0	0	0	0	0	0
RP11-7O14.1	0	0	0	0	0	0
C16orf97	0	0	0	0	0	0
RP11-152O14.4	0	0	0	0	0	0
RP11-152O14.3	0	0	0	0	0	0
RP11-152O14.2	0	0	0	0	0	0
RP11-152O14.1	0	0	0	0	0	0
RP11-142G1.3	0	0	0	0	0	0
RP11-142G1.1	0	0	0	0	0	0
CASC22	0	0	0	0	0	0
RP11-132F7.2	0	0	0	0	0	0
TOX3	0	0	0	0	0	0
RP11-297L17.1	0	0	0	0	0	0
RP11-297L17.2	0	0	0	0	0	0
RP11-297L17.3	0	0	0	0	0	0
RP11-297L17.4	0	0	0	0	0	0
RP11-297L17.6	10.1255049390211	18.2524341299503	23.9175635134581	14.8446640151831	17.8929521345093	20.8183204160923
RP11-467J12.1	9.20500449001915	7.30097365198012	2.75971886693747	2.1206662878833	2.98215868908488	0
RP11-467J12.2	11.046005388023	9.73463153597349	3.67962515591663	0	0	0.86743001733718
RP11-467J12.3	3.68200179600766	4.86731576798675	5.51943773387494	0	1.98810579272326	0
RP11-467J12.4	46.9455228990977	58.4077892158409	49.6749396048745	42.4133257576659	50.696697714443	44.2389308841962
CHD9	3796.1438516839	3907.23773275136	4082.5441104895	1205.59878466165	1427.4599591753	1483.30532964658
